name,stars,text,timeSince,openStatus,key
Thy Neighbor,1.0,My sis and nephew got sick from their pizza unfortunately...they also found a strand of hair baked into the pizza......talk about disgusted SMH,3 years ago,Open,1000968819
Joel B,5.0,Great for toddlers,a year ago,Open,1000968819
Safwan Alatar,5.0,Nice place for kids,a year ago,Open,1000968819
john rawls,3.0,Can get a bit crowded,a year ago,Open,1000968819
AdrenalineJunkieTours,5.0,"Awesome Pizza and chicken wings, too much fun !",3 years ago,Open,1000968819
Denis,3.0,Food too expensive according with the quality,2 years ago,Open,1000968819
Monika Gupta,3.0,Their games are broken and their services is not too good either.,2 years ago,Open,1000968819
Melissa Wyse,5.0,Clean,a year ago,Open,1000968819
Anthony Gibson,3.0,Needs to be cleaned,a year ago,Open,1000968819
veronica torres,2.0,Disgusting!,a year ago,Open,1000968819
Fresh. sans,5.0,Love it ❤❤❤❤❤❤❤❤❤❤❤❤❤❤👏👏👏👏👏,a year ago,Open,1000968819
Albert Diodonet,5.0,Fun,2 years ago,Open,1000968819
Jessics Rose,4.0,Understaffed,a year ago,Open,1000968819
Lizzie Vega,5.0,Love it,a year ago,Open,1000968819
Paul Marciano,3.0,Its okay,a year ago,Open,1000968819
Basima Kasim,5.0,Quite on weekdays,2 years ago,Open,1000968819
Hiba Shabib,5.0,Has new games,a year ago,Open,1000968819
Kenneth Faro,5.0,Great,a year ago,Open,1000968819
Donna M Jeronimo,5.0,Excellent,a year ago,Open,1000968819
win smith,5.0,Ok place for kids,2 years ago,Open,1000968819
andrew LAeon,3.0,Kids love it,2 years ago,Open,1000968819
Aman Kumar,4.0,Tasty pizza.,2 years ago,Open,1000968819
B K,3.0,Ok,2 years ago,Open,1000968819
Arnaldo Torres,5.0,Great to enjoy,2 years ago,Open,1000968819
Gino V,5.0,Great for the kids,3 years ago,Open,1000968819
Aron Steinberg,3.0,Computers were down.,2 years ago,Open,1000968819
Shawn Foley,1.0,This is the most poorly run business. Employees standing around playing with cups while a line of 20 people stand waiting to order food or get play cards.,2 years ago,Open,1000968819
Lily Alleyne,4.0,Awesome place,2 years ago,Open,1000968819
Rauf Abdul-Hakim,2.0,"Didn't really like the food,  alot if the games were not working,  to location is hard to get to but the wings were good lol...",5 years ago,Open,1000968819
Ana Gisel Santana,4.0,The air conditioner is not too good,3 years ago,Open,1000968819
jhon lee,2.0,Expense for tokens...,2 years ago,Open,1000968819
David Fousse,5.0,Great place,3 years ago,Open,1000968819
Dalton Weekes,5.0,Great place for your family,3 years ago,Open,1000968819
B Lu,1.0,Too small,3 years ago,Open,1000968819
Mohamed Hawidi,5.0,"beautiful place, a lot of games",3 years ago,Open,1000968819
Jeancy Cruz,5.0,"Clean, great service",4 years ago,Open,1000968819
JHONY DICAPRIO,5.0,The best for my daughter,4 years ago,Open,1000968819
Yongshin Ju,4.0,good place to play with kids.,4 years ago,Open,1000968819
Min Carino,4.0,Bad service...,4 years ago,Open,1000968819
Keisha Manuel,5.0,free wings for  birthday partys,7 years ago,Open,1000968819
Omar Mustafa,5.0,"So many games, expensive food but I suggest to go to their website & use the coupons, you could save so much money!",a day ago,Open,1000968819
Sandy Gonell,4.0,"(Translated by Google) Very good to share with the children

(Original) …More",9 months ago,Open,1000968819
Danny De La Cruz,5.0,(Translated by Google) Excellent place to celebrate children's birthdays children enjoy it very much. …More,9 months ago,Open,1000968819
Migue Garcia,3.0,"(Translated by Google) Pizza is good but they should have more games

(Original) …More",8 months ago,Open,1000968819
El Fuerte Mackenzie,5.0,(Translated by Google) Very good environment for children and excellent services …More,a year ago,Open,1000968819
Chikillo Navarrete,4.0,(Translated by Google) Very good place for children to have a lot of fun and games for all ages 😀 …More,a year ago,Open,1000968819
Esther Pia,5.0,"(Translated by Google) Good attention

(Original)
Buena atención",a year ago,Open,1000968819
edwin molina,4.0,"(Translated by Google) Good place for children and adults

(Original) …More",11 months ago,Open,1000968819
Yadida Zarate,5.0,"(Translated by Google) Very nice staff

(Original)
Personal muy agradable",11 months ago,Open,1000968819
Rosa LaRosa,5.0,"(Translated by Google) Chuck E Cheese's, gusta I like it is the best place where our kids have fun, 👶👱👯 it's fun, they have different games, a space where they celebrate the birthday🎈🎉 of the children the decorations are beautiful the …More",a year ago,Open,1000968819
Julio Ballon,4.0,"(Translated by Google) Excellent place for children especially my nephew Luca

(Original) …More",a year ago,Open,1000968819
Sindi Dones,5.0,"(Translated by Google) Very clean and organized
The Employees Very Friendly and gives you the best of service ... a place to share with your children and celebrate their Birthday …More",2 years ago,Open,1000968819
Dayana Carmona,5.0,"(Translated by Google) Birthday parties for children are excellent

(Original) …More",a year ago,Open,1000968819
Cookie io gamer,5.0,"(Translated by Google) Excel children

(Original)
Excel para niños",11 months ago,Open,1000968819
Frank Pinkpank,5.0,"(Translated by Google) So great. My child was having fun.

(Original) …More",2 years ago,Open,1000968819
javier cebrian,5.0,"(Translated by Google) Economical and fun

(Original)
Economico y divertido",a year ago,Open,1000968819
